TMask1.RESP[Trial],TMask2.RESP[Trial],TMask3.RESP[Trial],TMask4.RESP[Trial],TMask5.RESP[Trial],TMask6.RESP[Trial],TMask7.RESP[Trial],TMask8.RESP[Trial],TMask9.RESP[Trial],TMask10.RESP[Trial],TMask11.RESP[Trial],TMask12.RESP[Trial],TMask13.RESP[Trial],TMask14.RESP[Trial],TMask15.RESP[Trial],TMask16.RESP[Trial],TMask17.RESP[Trial],TMask18.RESP[Trial],TMask1.RT[Trial],TMask2.RT[Trial],TMask3.RT[Trial],TMask4.RT[Trial],TMask5.RT[Trial],TMask6.RT[Trial],TMask7.RT[Trial],TMask8.RT[Trial],TMask9.RT[Trial],TMask10.RT[Trial],TMask11.RT[Trial],TMask12.RT[Trial],TMask13.RT[Trial],TMask14.RT[Trial],TMask15.RT[Trial],TMask16.RT[Trial],TMask17.RT[Trial],TMask18.RT[Trial]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,58,0,0,0,0,0,85,0,0,0,195
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,104,85,0,0,0,195
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,65,0,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
0,0,0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,271,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,255,0,0,0,0,0,164,0,0,195
0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,216,0,311,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,195
0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,64,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,311,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,195
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,237,0,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,195
0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,74,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,185,0,0,0,104,85,0,0,0,195
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,106
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,107,0,0,0,0,85,0,0,0,195
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,64,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,18,311,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,112,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,195
0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,123,0,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,332,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,230,65,0,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,194,0,0,0,0,12,0,0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,154,0,0,0,0,12,0,0,0,0,106
